Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
148050,2,0,2.821,12.04,4,0,3,True,7.47,6,0,3,3.031,62.38,0
148051,4,0,2.723,10.36,2,0,3,False,11.36,2,2,3,2.74,67.99,2
148052,0,3,3.259,3.65,0,1,4,False,20.74,1,2,1,3.79,84.05,1
148053,3,1,3.765,17.32,3,2,3,False,8.4,6,2,2,3.9,80.39,0
148054,2,0,3.225,24.19,1,2,4,True,8.54,6,0,2,3.645,71.67,0
148055,2,2,3.192,5.22,1,2,3,False,9.38,4,2,5,3.32,73.17,1
148056,3,4,3.27,3.94,3,2,2,False,19.28,3,0,3,3.633,76.9,0
148057,3,3,3.38,6.71,3,2,2,False,13.38,4,2,6,3.528,76.89,0
148058,2,1,3.335,6.73,1,0,3,False,5.02,5,2,1,3.304,71.61,0
148059,3,4,3.641,10.09,1,0,2,False,4.0,3,0,1,3.855,71.78,2
148060,3,2,3.898,33.75,3,1,4,False,1.94,7,1,10,4.0,78.57,0
148061,1,2,3.644,22.7,2,1,5,True,9.5,7,0,3,4.0,70.71,0
148062,3,3,3.639,5.3,3,1,5,True,3.98,4,0,2,3.905,86.53,0
148063,0,2,2.8,18.14,2,2,4,True,2.68,4,2,1,2.759,59.43,2
148064,0,4,3.591,12.66,0,0,3,False,5.27,4,0,5,3.851,68.86,2
148065,0,1,3.387,1.27,3,0,2,True,9.87,5,0,1,3.54,67.6,1
148066,0,1,3.777,34.0,0,2,2,True,1.13,8,0,3,3.871,56.62,2
148067,1,0,2.587,4.23,3,2,1,True,17.83,5,0,4,2.829,74.4,2
148068,2,3,1.987,4.19,1,2,4,False,8.0,3,1,1,2.033,77.88,2
148069,0,1,3.361,3.62,0,1,4,False,8.42,4,2,3,3.607,62.67,0
148070,0,2,2.812,3.83,0,1,3,False,13.84,3,0,6,2.817,75.67,2
148071,2,2,3.206,8.11,3,0,2,False,18.52,4,0,2,3.602,66.95,1
148072,3,1,2.37,4.0,3,1,4,True,4.6,4,0,10,2.498,98.02,1
148073,1,4,3.125,1.77,1,0,3,False,12.93,1,0,6,3.473,68.6,2
148074,3,1,3.509,30.67,3,1,3,True,17.44,5,1,8,3.802,95.24,2
148075,2,1,2.589,3.95,3,0,3,False,16.41,5,0,4,3.064,83.07,2
148076,4,4,3.837,8.92,3,0,2,False,12.14,4,2,6,4.0,65.63,2
148077,4,3,2.292,21.64,1,2,4,True,12.19,6,2,5,2.581,65.66,2
148078,3,1,3.128,7.54,0,0,3,True,13.95,3,1,5,3.446,55.18,2
148079,2,2,3.953,2.83,1,1,5,True,11.91,5,2,5,4.0,73.25,1
148080,3,0,2.466,0.22,1,0,2,True,6.01,2,2,3,2.751,70.09,1
148081,4,2,3.816,7.17,2,2,4,False,5.27,5,0,2,3.798,85.47,2
148082,0,3,3.232,2.77,3,1,4,False,15.37,1,0,1,3.659,93.0,2
148083,3,3,3.94,7.04,1,2,4,True,12.92,5,0,6,4.0,59.01,2
148084,2,3,2.782,5.38,4,0,3,True,18.29,2,0,1,3.301,77.0,1
148085,0,3,2.411,2.72,0,1,4,True,14.44,3,0,5,2.955,95.97,2
148086,3,3,3.01,1.24,3,1,5,False,6.82,1,2,2,3.206,67.49,2
148087,0,4,3.125,1.16,0,0,2,False,3.92,2,2,2,3.153,55.21,2
148088,3,0,2.933,4.65,0,1,3,False,15.64,1,0,3,3.44,85.35,1
148089,1,4,3.151,2.84,4,2,2,True,2.56,3,0,1,3.362,65.88,1
148090,0,2,3.595,5.87,0,1,3,False,12.81,2,0,8,3.81,100.0,1
148091,2,0,3.22,0.25,0,2,5,True,12.27,1,2,5,3.251,87.18,2
148092,1,1,3.741,0.34,1,0,2,False,15.13,3,0,7,4.0,90.34,1
148093,0,4,3.611,4.15,0,2,5,False,14.35,5,2,3,3.731,72.37,2
148094,0,1,3.744,7.99,4,0,2,False,12.15,1,0,3,4.0,60.8,2
148095,3,1,3.046,12.63,3,1,5,False,13.14,4,2,7,3.471,100.0,1
148096,1,4,2.462,14.08,2,2,3,True,12.77,4,2,1,3.044,65.96,2
148097,4,3,2.442,13.08,2,2,2,False,14.85,4,0,5,3.0,92.59,0
148098,3,0,3.009,1.0,3,0,2,True,22.33,2,2,1,3.582,78.93,2
148099,0,1,3.734,3.06,2,2,2,False,20.01,5,0,5,3.941,84.13,2
148100,1,0,3.69,10.45,4,0,3,True,16.79,5,2,4,3.733,77.33,1
148101,2,3,2.794,2.8,2,0,1,True,17.2,4,2,6,3.141,82.42,1
148102,2,3,2.561,2.15,1,1,5,False,20.15,4,2,3,2.925,74.27,1
148103,2,3,3.549,3.24,1,2,3,False,8.73,1,0,5,3.464,90.73,2
148104,4,4,3.597,9.38,0,2,3,False,18.42,5,2,5,3.859,92.87,2
148105,1,4,3.393,6.87,4,2,4,False,15.08,4,2,8,3.569,88.79,2
148106,4,0,2.882,10.09,1,0,3,True,1.0,2,0,2,3.033,60.47,2
148107,1,0,2.82,1.5,2,1,4,True,17.78,5,1,3,3.479,80.88,2
148108,4,3,3.281,0.27,0,2,3,False,1.58,2,0,1,3.591,60.0,0
148109,3,2,3.771,27.31,3,0,2,True,2.46,5,0,3,3.961,87.96,0
148110,3,0,3.196,7.56,0,2,3,False,19.61,3,0,9,3.593,95.65,1
148111,1,1,2.828,9.01,0,0,1,False,12.92,6,0,4,3.268,60.87,0
148112,3,3,3.126,0.18,1,2,1,False,15.72,4,2,3,3.01,100.0,1
148113,4,4,2.675,24.03,2,0,1,True,9.61,7,1,7,2.819,80.74,0
148114,4,3,3.554,7.24,3,2,4,True,16.21,4,2,1,3.753,73.42,2
148115,0,0,3.533,13.9,0,1,4,True,9.31,1,0,6,3.918,63.9,0
148116,0,2,3.494,4.23,2,0,3,False,17.53,4,0,3,3.599,77.31,1
148117,3,3,3.056,14.03,2,1,3,True,19.98,6,0,1,3.278,87.52,2
148118,3,1,2.971,14.15,3,0,3,True,20.55,3,0,2,3.226,72.49,2
148119,2,3,3.16,30.18,2,1,5,False,13.6,7,0,2,3.606,56.8,0
148120,3,4,3.754,1.45,0,0,1,True,5.97,1,0,2,3.891,81.98,1
148121,1,1,2.712,2.27,1,1,3,False,17.35,4,0,4,3.108,74.41,2
148122,3,0,3.462,16.48,3,2,1,False,11.48,7,0,10,3.76,80.86,2
148123,4,1,3.638,6.73,4,0,2,True,11.56,5,1,4,3.834,69.69,1
148124,3,3,2.652,8.7,3,0,2,False,16.69,4,0,3,3.092,78.01,2
148125,2,0,2.749,2.42,1,1,4,False,5.17,3,0,5,2.993,90.58,1
148126,0,2,2.766,0.72,4,0,3,True,16.39,3,0,6,2.971,58.95,1
148127,3,1,3.382,11.24,3,2,3,False,10.53,5,0,4,3.81,68.99,0
148128,2,4,3.763,16.84,3,1,4,True,16.14,5,0,7,4.0,91.9,0
148129,1,2,2.352,12.82,2,2,1,True,14.75,3,1,7,2.459,63.57,2
148130,3,2,3.55,29.48,3,2,2,False,4.53,6,2,10,3.678,59.41,0
148131,3,4,2.214,10.88,4,0,1,False,18.16,6,2,1,2.648,87.64,2
148132,2,4,2.809,9.97,2,2,1,True,8.78,3,2,8,2.765,64.99,2
148133,1,3,2.359,13.88,0,2,3,True,1.71,5,0,3,2.353,69.64,2
148134,3,0,2.931,3.93,2,1,4,True,6.64,2,2,8,3.096,78.72,1
148135,3,1,2.717,34.41,1,1,3,False,11.85,9,1,10,2.927,65.99,0
148136,3,1,2.422,6.33,3,2,2,False,13.51,2,1,4,2.642,73.48,1
148137,3,0,2.411,14.39,3,1,4,False,4.77,3,0,1,2.493,94.26,0
148138,3,0,2.828,2.39,2,0,2,True,18.72,2,0,7,3.031,62.48,1
148139,0,2,3.438,4.83,0,0,2,False,19.22,4,2,6,3.731,73.67,2
148140,0,0,3.547,20.43,1,2,2,False,1.0,3,0,2,3.612,76.86,0
148141,0,3,2.851,0.71,0,0,3,False,19.25,1,0,6,3.026,60.82,0
148142,3,1,2.57,14.03,3,2,4,False,11.47,4,0,7,2.812,78.3,0
148143,0,0,3.532,6.7,3,0,2,False,16.38,4,0,2,3.918,68.61,2
148144,3,4,2.517,10.68,3,2,4,False,8.34,3,2,2,2.711,96.2,0
148145,3,4,3.059,28.89,3,1,3,False,4.32,6,0,4,3.465,94.0,0
148146,0,4,3.75,5.42,0,2,2,False,18.45,5,0,3,4.0,98.45,0
148147,3,0,2.64,8.44,0,0,3,False,18.67,3,0,3,2.993,52.81,2
148148,4,1,2.825,5.81,1,0,3,True,6.14,3,1,7,2.87,62.66,2
148149,3,2,3.396,40.0,3,0,3,False,9.22,10,0,10,3.765,61.57,0
148150,4,2,3.347,1.81,0,2,3,False,9.51,1,2,6,3.659,76.84,1
148151,0,3,3.701,6.88,2,2,2,False,14.79,4,2,5,4.0,87.2,2
148152,0,0,2.449,6.4,0,2,3,False,11.58,2,1,4,2.757,89.0,1
148153,2,1,3.618,26.22,1,2,3,False,16.83,7,0,5,4.0,84.56,0
148154,3,3,3.829,6.17,3,0,1,True,14.29,2,2,3,4.0,73.05,1
148155,3,2,2.352,4.75,1,2,3,False,12.5,1,2,4,2.293,66.98,1
148156,0,1,3.509,1.03,4,1,5,True,20.15,2,2,1,3.853,59.17,2
148157,0,4,2.998,7.69,0,0,3,False,8.22,4,1,5,3.318,71.22,0
148158,0,2,3.557,4.64,0,0,3,True,14.9,2,0,4,3.831,80.16,1
148159,2,1,2.123,0.83,1,2,1,False,21.36,2,0,5,2.339,55.44,2
148160,3,2,2.736,4.17,4,2,3,False,1.98,4,2,3,2.849,64.91,0
148161,1,3,2.575,5.06,2,1,4,False,14.27,5,0,5,3.048,52.83,2
148162,3,4,3.699,8.84,2,1,3,True,9.14,5,0,5,3.914,100.0,2
148163,3,2,3.581,1.46,3,0,1,False,11.31,1,1,1,3.908,77.15,1
148164,1,2,3.588,10.87,4,1,5,True,6.2,4,0,4,3.704,100.0,2
148165,3,2,3.249,22.88,4,2,3,True,4.87,5,2,6,2.889,52.03,0
148166,1,0,2.915,10.22,3,1,5,False,11.84,2,1,7,3.365,84.96,1
148167,3,2,3.046,20.24,2,1,3,True,8.45,7,1,9,3.362,89.83,0
148168,3,3,2.309,10.11,3,2,5,True,11.39,2,2,5,2.727,72.84,2
148169,3,4,3.422,1.47,3,2,2,False,27.3,3,1,5,3.737,81.78,2
148170,0,2,3.08,2.31,2,2,2,False,5.02,3,2,7,3.162,79.37,0
148171,2,4,2.877,5.39,1,0,3,False,20.12,4,2,5,3.532,100.0,2
148172,3,2,3.204,36.59,1,2,1,False,11.23,7,2,6,3.298,78.23,0
148173,3,2,2.061,0.93,3,1,3,True,10.65,2,0,2,2.306,74.44,1
148174,3,1,3.329,10.04,3,0,3,True,17.85,4,0,5,3.633,83.47,1
148175,3,3,3.954,35.69,3,2,1,False,14.64,8,2,3,4.0,53.56,2
148176,1,2,3.722,27.48,1,2,2,True,15.43,7,0,3,3.956,86.38,2
148177,0,0,2.822,5.13,0,0,3,True,19.53,2,0,4,3.087,54.26,1
148178,4,3,3.198,2.39,2,2,2,False,9.4,5,0,6,3.239,61.33,1
148179,3,4,2.025,19.21,0,1,4,False,5.9,7,0,4,2.121,91.5,0
148180,3,3,3.574,1.74,0,2,3,False,3.9,1,0,3,3.478,78.55,2
148181,2,0,2.386,12.18,0,2,1,True,8.29,3,1,8,2.43,77.26,0
148182,4,3,3.574,3.22,0,1,3,False,12.24,2,1,5,3.628,93.99,0
148183,1,2,3.308,3.91,0,0,3,True,9.89,4,2,5,3.371,64.67,2
148184,2,4,1.872,10.18,1,1,3,True,15.55,4,1,9,2.071,80.15,0
148185,3,1,3.709,9.75,3,1,3,True,18.91,2,1,5,4.0,98.28,2
148186,3,0,3.446,8.47,3,2,2,True,11.94,6,1,3,3.677,86.8,0
148187,2,3,2.727,2.38,1,1,3,False,16.6,3,0,2,2.818,81.12,2
148188,3,3,3.757,23.18,2,2,3,False,2.79,6,0,5,3.876,80.61,0
148189,4,1,2.871,9.2,1,0,2,False,16.68,4,2,6,3.098,71.17,1
148190,2,1,2.729,2.96,2,2,5,False,11.79,3,2,7,3.019,85.16,1
148191,4,3,3.242,4.12,2,0,1,True,13.05,2,1,5,3.604,43.6,0
148192,2,3,3.586,9.97,1,1,3,True,15.35,6,0,6,4.0,87.16,1
148193,4,2,2.821,1.65,0,0,2,False,7.35,1,1,2,3.041,40.57,0
148194,3,1,3.718,2.13,3,0,3,False,11.13,4,2,4,3.653,89.88,0
148195,2,3,2.382,9.02,0,1,3,True,16.05,6,2,4,2.687,64.18,1
148196,3,3,3.727,2.61,0,1,4,False,8.3,5,1,4,3.806,69.11,2
148197,2,2,3.814,0.37,2,2,2,True,9.12,2,0,4,4.0,88.33,0
148198,2,3,3.829,10.79,1,2,3,True,10.27,3,0,5,4.0,65.57,2
148199,4,1,2.157,9.93,0,0,2,True,12.8,4,0,4,2.219,70.83,0
148200,2,0,3.306,10.18,3,0,2,True,11.51,5,0,6,3.546,77.2,2
148201,2,3,3.483,12.96,1,0,3,True,13.42,7,0,2,3.694,59.57,1
148202,3,3,3.681,8.18,2,0,3,True,12.85,3,0,1,3.825,47.14,2
148203,1,1,2.742,3.14,3,1,3,False,18.16,3,2,4,3.432,100.0,2
148204,3,2,3.16,15.81,3,0,2,True,14.44,5,1,5,3.115,77.73,2
148205,4,3,3.094,1.3,0,1,4,True,13.44,4,2,5,3.472,68.93,0
148206,0,2,2.579,3.29,1,0,3,False,12.11,6,2,5,2.35,50.89,2
148207,4,3,2.789,10.02,3,0,3,False,8.9,2,2,4,2.882,59.7,2
148208,0,3,2.789,9.76,0,0,2,False,9.04,4,0,6,2.951,63.1,2
148209,2,2,2.095,0.23,0,2,5,False,5.65,5,2,4,2.019,73.79,0
148210,0,0,2.651,1.39,0,1,5,False,18.78,2,0,2,3.049,97.67,1
148211,2,3,2.038,2.35,3,0,2,False,4.66,3,2,5,1.948,58.22,0
148212,3,3,3.203,1.8,4,0,2,False,16.52,3,2,4,3.657,66.27,2
148213,2,3,3.493,19.01,1,1,5,True,10.72,7,0,6,3.758,86.28,0
148214,3,3,3.116,0.82,0,1,4,True,10.37,3,2,2,3.107,75.58,2
148215,2,0,3.592,9.64,3,0,1,False,10.11,3,0,6,3.956,82.72,2
148216,3,3,2.662,6.17,0,0,2,False,7.86,4,2,3,2.899,70.31,1
148217,3,1,3.5,4.49,3,2,2,False,19.78,1,2,5,3.889,100.0,1
148218,4,1,3.255,0.38,2,2,4,False,2.52,3,2,6,3.288,62.85,2
148219,4,3,3.216,1.0,0,1,3,True,8.89,3,0,2,3.208,74.62,1
148220,2,0,3.415,0.02,1,2,2,False,10.96,3,1,8,3.751,78.68,1
148221,1,1,3.288,17.97,1,0,3,True,5.69,6,1,10,3.225,58.97,0
148222,3,0,3.066,27.93,4,1,3,True,5.9,9,2,10,2.999,69.64,0
148223,3,2,3.611,1.24,3,2,3,False,11.36,1,1,4,3.63,54.07,1
148224,3,0,2.77,1.41,1,2,1,False,11.72,2,0,4,3.025,68.22,1
148225,0,3,3.097,4.68,0,1,5,False,8.29,3,0,4,3.462,86.87,0
148226,0,2,3.709,2.72,1,2,3,False,7.59,2,0,1,3.615,61.06,1
148227,2,0,3.646,2.08,3,2,2,False,4.58,1,2,6,3.824,94.07,2
148228,3,2,3.858,11.43,3,1,3,False,6.65,4,0,8,4.0,98.99,2
148229,3,3,2.865,0.19,3,2,2,False,6.21,2,0,3,2.816,80.04,2
148230,2,0,3.031,7.14,3,2,4,False,5.65,5,1,3,3.186,60.6,0
148231,3,2,2.543,5.15,4,0,2,True,18.17,2,1,1,2.942,67.11,2
148232,0,2,3.759,1.85,1,2,2,False,11.99,5,2,6,3.949,88.75,2
148233,3,0,3.804,12.39,3,1,4,True,12.5,4,1,7,4.0,95.83,0
148234,1,1,3.328,6.36,3,2,5,False,5.06,2,0,5,3.438,86.72,2
148235,0,3,3.493,0.24,0,1,3,True,8.77,3,0,5,3.688,77.37,1
148236,4,1,2.791,11.94,4,0,2,True,10.32,3,2,4,3.182,67.57,2
148237,2,1,2.372,1.57,1,2,4,True,22.91,3,1,5,2.715,83.49,0
148238,3,3,3.274,2.91,0,1,5,True,7.69,4,0,1,3.535,61.74,1
148239,3,2,3.385,36.06,1,0,3,True,12.66,7,2,5,3.709,64.91,2
148240,2,0,2.655,5.91,2,2,2,False,9.77,3,0,1,2.922,64.08,1
148241,1,2,2.999,11.38,2,1,4,False,12.44,5,0,1,3.503,85.89,1
148242,3,0,3.339,12.32,3,0,1,False,13.36,5,2,1,3.611,63.64,2
148243,3,3,3.926,28.82,1,1,4,False,18.79,8,0,6,4.0,76.88,2
148244,0,2,2.659,8.34,0,0,1,False,11.16,3,0,5,2.894,75.67,2
148245,0,1,3.549,4.01,2,2,2,True,5.05,3,0,6,3.448,73.45,0
148246,4,3,3.159,0.48,0,2,4,False,17.31,2,0,4,3.452,67.7,1
148247,0,3,3.536,0.59,0,1,3,True,16.8,3,0,2,3.816,79.95,2
148248,3,1,3.438,4.11,4,1,3,False,23.42,4,1,8,3.886,91.87,1
148249,1,3,3.229,18.71,2,1,3,False,6.88,4,0,3,3.055,86.28,2
148250,0,3,3.07,5.37,0,2,2,True,5.22,2,0,5,2.867,81.47,1
148251,2,0,3.479,1.77,1,2,1,True,2.97,1,1,4,3.559,79.14,2
148252,2,2,3.318,3.58,4,0,1,False,5.33,4,0,1,3.37,84.77,2
148253,3,3,2.857,5.72,3,1,5,False,14.71,5,2,3,3.13,76.55,2
148254,3,3,3.309,32.51,4,2,3,False,9.49,4,0,7,2.66,46.7,0
148255,3,3,2.923,2.95,4,2,2,False,10.22,1,1,2,3.084,50.65,1
148256,1,1,2.398,0.17,2,0,1,False,10.11,1,2,6,2.574,96.79,2
148257,4,4,3.391,10.61,3,0,1,True,3.39,4,1,6,3.488,85.26,2
148258,3,0,3.702,0.92,0,2,1,False,18.59,3,1,6,4.0,82.96,1
148259,2,2,3.074,0.21,1,2,2,False,19.89,3,0,7,3.527,67.35,1
148260,2,1,2.696,0.52,4,2,2,True,4.14,2,1,5,2.864,63.19,2
148261,3,2,2.817,40.0,4,2,4,True,3.13,10,0,5,2.284,39.68,0
148262,0,4,2.608,2.42,0,2,3,False,23.5,3,2,3,3.105,88.89,2
148263,2,1,3.536,0.33,1,1,5,False,17.69,1,2,1,3.911,82.69,2
148264,3,4,3.687,12.68,3,1,3,False,1.0,6,1,8,3.788,92.03,0
148265,4,0,3.139,9.8,2,1,3,True,10.57,5,0,8,3.676,77.61,2
148266,2,0,2.666,1.82,3,1,4,False,3.6,1,2,6,2.979,100.0,0
148267,3,2,3.455,3.93,1,0,1,False,17.07,3,2,5,3.611,81.16,1
148268,4,4,2.497,1.74,4,2,5,True,6.68,4,2,3,2.829,66.15,0
148269,3,2,3.822,13.85,3,1,5,False,11.0,3,2,6,4.0,78.69,2
148270,1,4,3.379,26.75,4,1,5,False,14.22,9,1,10,3.004,47.95,0
148271,0,3,2.032,2.89,0,0,2,True,18.62,3,2,4,2.397,66.54,1
148272,2,0,3.364,6.51,1,0,1,False,9.08,2,1,2,3.541,63.9,2
148273,4,1,3.233,13.79,3,1,5,True,7.52,3,0,5,3.824,100.0,0
148274,3,1,3.61,23.79,3,1,3,True,1.0,6,0,2,3.806,78.98,2
148275,0,1,3.548,1.07,1,1,3,False,7.82,3,0,2,4.0,58.06,1
148276,2,3,3.771,6.54,0,0,3,True,15.36,1,0,3,4.0,86.67,1
148277,2,3,3.44,1.58,1,2,4,False,5.5,1,1,4,3.491,66.2,1
148278,3,1,3.548,2.14,3,2,5,True,13.63,1,1,3,3.811,100.0,2
148279,1,4,3.299,1.55,0,1,5,False,6.55,4,1,1,3.308,87.05,2
148280,2,0,3.818,17.45,1,0,3,True,12.74,6,0,8,3.996,63.15,2
148281,3,0,3.143,4.26,0,0,3,True,13.29,3,2,6,3.591,63.05,2
148282,2,0,3.527,8.64,4,1,4,False,15.82,5,0,5,3.624,100.0,2
148283,0,1,3.138,8.75,0,0,1,True,9.97,6,2,7,3.296,52.5,0
148284,4,0,3.126,19.99,1,2,2,False,13.42,2,2,4,3.414,93.47,0
148285,0,3,3.496,1.29,1,0,2,False,16.8,2,0,2,3.857,96.66,1
148286,3,3,2.854,1.17,3,2,2,False,18.96,1,2,4,3.07,67.55,2
148287,3,3,2.891,18.33,3,0,2,True,20.67,5,2,5,3.278,69.07,0
148288,1,1,2.722,0.29,4,1,4,False,16.36,3,1,4,3.115,84.72,2
148289,0,2,3.571,19.13,0,2,4,False,4.21,5,1,6,3.522,53.41,0
148290,3,0,3.401,0.64,3,2,2,False,11.35,2,2,7,3.635,93.09,1
148291,0,3,2.976,1.58,0,2,3,False,12.03,1,1,2,3.302,64.34,1
148292,3,1,3.483,30.6,3,1,4,True,9.7,6,0,5,4.0,97.6,0
148293,3,2,2.501,0.56,3,1,3,False,5.49,2,0,2,2.742,99.51,1
148294,2,1,3.537,2.68,2,2,1,True,22.31,4,2,1,4.0,88.72,2
148295,3,2,3.399,8.57,3,2,5,True,8.37,2,0,5,3.561,81.89,2
148296,2,2,2.571,6.78,1,2,2,True,9.48,2,2,5,2.601,72.11,0
148297,0,0,3.605,2.34,4,0,1,False,9.62,1,2,4,3.65,53.72,0
148298,2,3,3.117,6.6,3,1,3,True,21.05,3,0,3,3.643,81.19,1
148299,0,0,2.94,2.24,4,0,2,False,19.32,1,0,2,3.541,63.29,2
148300,2,3,2.427,0.07,1,1,4,True,18.2,3,0,3,2.751,84.56,1
148301,3,0,3.497,6.69,0,1,4,False,7.23,5,2,4,3.92,83.12,2
148302,0,2,3.576,1.89,0,2,3,False,15.37,2,0,2,3.862,74.87,1
148303,3,2,1.701,26.49,2,1,3,True,13.73,5,2,6,2.036,52.91,0
148304,0,1,3.575,11.96,2,1,5,False,9.96,7,2,3,3.68,71.83,2
148305,0,1,2.361,3.96,0,2,2,False,12.32,1,0,6,2.649,74.03,2
148306,2,2,2.57,4.42,1,2,3,True,12.3,2,2,6,2.929,100.0,2
148307,2,4,3.189,3.73,3,1,5,True,7.47,1,2,8,3.571,73.69,2
148308,0,3,3.646,20.12,4,0,2,True,5.56,5,2,4,3.692,70.04,0
148309,3,1,2.757,13.04,3,1,5,False,15.0,5,2,1,3.509,91.56,1
148310,2,3,3.879,12.12,3,0,3,False,15.46,6,2,1,4.0,62.91,1
148311,1,4,3.324,19.3,2,0,3,True,5.15,6,1,10,3.245,67.37,0
148312,3,3,2.971,15.78,0,1,4,True,15.54,5,0,5,3.233,64.49,2
148313,3,3,3.326,4.91,1,2,3,False,19.82,3,0,3,3.602,91.33,2
148314,3,4,3.852,6.58,3,0,3,True,5.76,4,0,7,4.0,83.52,0
148315,0,2,3.701,3.64,1,0,3,False,11.69,3,0,1,3.99,58.37,1
148316,0,4,2.442,0.72,1,1,3,False,11.64,4,1,4,2.488,66.7,1
148317,4,1,2.858,1.26,3,2,3,False,8.33,5,0,5,2.736,79.4,1
148318,0,3,3.476,14.0,0,0,2,False,12.54,4,0,1,3.947,72.66,2
148319,3,3,3.294,2.65,3,2,4,False,9.61,1,0,3,3.531,91.17,1
148320,1,0,3.42,7.85,1,0,3,True,4.92,2,0,6,3.41,57.34,1
148321,3,2,3.791,33.89,0,2,3,True,15.78,5,0,4,3.986,72.29,2
148322,3,0,3.57,19.0,3,1,4,True,18.72,7,0,5,4.0,83.74,0
148323,3,3,2.87,0.76,0,0,2,False,11.0,1,0,2,2.671,66.76,1
148324,3,0,2.724,4.54,0,0,2,True,9.24,5,2,6,2.965,61.35,1
148325,4,2,2.378,3.66,0,0,1,False,7.82,2,1,7,2.349,90.38,2
148326,0,3,2.764,17.94,0,1,3,False,15.76,4,2,4,3.182,71.45,2
148327,2,1,2.678,8.22,4,2,3,True,13.45,4,0,3,2.953,67.71,1
148328,4,4,2.476,3.99,0,1,5,True,3.9,2,0,2,2.659,81.45,2
148329,3,3,3.624,23.18,1,2,3,True,20.72,5,2,6,3.695,95.58,0
148330,2,0,3.081,36.7,1,2,2,True,1.0,9,0,8,3.421,78.62,0
148331,2,2,3.597,0.9,3,2,3,False,7.42,1,2,3,3.721,68.96,1
148332,1,2,1.619,2.8,2,0,2,False,14.05,4,1,4,1.976,72.36,1
148333,3,2,3.106,11.43,3,0,1,True,18.86,5,1,10,3.397,47.94,2
148334,0,1,3.724,3.62,1,0,1,False,6.29,2,0,1,3.925,62.35,2
148335,1,3,3.004,2.2,2,2,3,False,17.42,3,1,4,3.325,66.86,2
148336,3,4,3.105,0.14,3,0,3,True,18.02,1,1,1,3.592,80.14,0
148337,3,1,2.812,20.24,3,1,3,False,9.41,7,0,4,3.036,76.99,2
148338,2,0,2.736,13.22,1,2,3,False,9.94,2,0,4,2.84,73.29,0
148339,0,3,2.916,0.5,0,1,5,True,11.11,2,0,3,3.238,57.67,1
148340,0,4,3.154,4.53,0,0,2,True,17.49,4,1,1,3.537,100.0,0
148341,4,1,3.536,13.63,0,0,1,True,6.43,8,0,5,3.626,74.09,0
148342,2,1,3.352,1.53,1,0,1,True,5.81,2,1,7,3.207,74.15,1
148343,2,1,3.352,0.89,1,0,3,False,7.36,3,0,4,3.45,79.28,1
148344,3,4,3.446,1.98,1,1,4,True,10.11,1,2,1,3.807,87.73,1
148345,4,3,3.163,4.57,1,0,1,False,14.77,2,1,2,3.186,79.31,1
148346,2,3,3.053,10.98,2,1,5,False,4.35,3,2,4,3.182,67.73,2
148347,3,3,3.432,21.15,3,1,4,False,5.35,5,0,4,3.845,90.16,0
148348,0,4,3.578,3.51,0,2,5,False,3.51,3,2,4,3.583,94.56,0
148349,4,3,2.983,11.29,0,0,2,True,14.16,5,1,10,3.399,53.77,0
148350,0,4,2.672,5.78,0,2,5,False,1.55,2,0,4,2.886,71.49,0
148351,0,2,2.829,1.74,0,2,4,False,13.03,3,1,1,3.068,64.29,0
148352,0,1,3.597,0.54,4,0,2,False,16.08,2,0,7,3.926,62.5,1
148353,3,1,2.373,3.65,4,1,3,False,9.07,5,0,4,2.361,67.2,2
148354,0,4,3.129,5.15,3,2,3,False,10.27,5,2,2,3.371,78.55,1
148355,4,0,3.611,4.91,1,1,5,False,7.49,4,0,4,3.916,83.28,2
148356,0,2,3.28,3.32,0,0,3,True,13.89,2,2,2,3.722,81.74,1
148357,0,0,2.978,5.96,2,2,2,False,10.83,5,2,3,3.457,79.99,2
148358,3,0,3.71,39.47,1,2,1,True,3.92,9,2,7,3.73,37.64,2
148359,3,2,2.497,4.62,2,1,4,True,20.5,5,0,5,2.825,87.14,2
148360,3,1,3.64,0.97,3,0,1,True,14.46,2,0,3,3.889,87.59,1
148361,3,4,3.848,11.34,3,1,3,True,10.98,5,2,4,4.0,99.64,2
148362,0,2,3.111,0.64,1,0,2,False,13.08,1,0,6,3.104,75.8,1
148363,0,4,2.747,9.74,2,1,4,True,17.27,6,2,5,3.122,66.5,1
148364,3,3,3.778,0.24,4,1,4,False,8.67,5,0,3,3.83,78.91,2
148365,1,1,3.213,10.63,3,2,2,False,19.21,4,2,5,3.639,69.91,2
148366,0,3,3.481,3.32,0,0,3,False,15.79,1,2,1,3.7,79.57,1
148367,4,0,3.593,16.06,1,0,1,True,10.76,3,0,4,4.0,69.02,1
148368,3,1,2.254,4.43,3,1,4,False,8.35,5,2,8,2.611,81.79,1
148369,3,3,2.702,2.33,3,1,5,True,12.52,2,2,3,3.065,90.76,1
148370,2,1,3.1,3.54,1,1,5,False,13.79,3,0,3,3.389,99.11,2
